0 1.82e-07
100 1.75e-06
200 2.378e-06
300 4.089e-06
400 5.172e-06
500 4.61e-06
600 4.613e-06
700 5.002e-06
800 1.3641e-05
900 5.578e-06
1000 6.18e-06
